annee,Num_Acc,hrmn,heure,saison,lum,motif
2013,201300051049,1735,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300051135,2105,21,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300051231,1710,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300051245,1755,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300051247,1725,17,automne,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2013,201300051274,755,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300051325,1800,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300051437,645,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300051645,1730,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300051655,1740,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300051860,1655,16,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300052164,1745,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300052179,1750,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300052188,1725,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300052191,1740,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300052281,600,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300052557,1755,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300052562,1730,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300052627,750,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300052644,740,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300052711,650,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300052937,1740,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300052954,1745,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300052990,1630,16,hiver,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300052993,1930,19,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300053093,600,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300053279,1725,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300053304,1740,17,automne,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2013,201300053307,1747,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300053312,1710,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300053582,1650,16,automne,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2013,201300053592,1750,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300053599,1745,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300053835,645,6,automne,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300053915,1750,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300053932,1750,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300053935,1745,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300053936,1715,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300053948,755,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300054163,550,5,été,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300054381,614,6,automne,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300054403,1745,17,automne,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2013,201300054408,1745,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300054415,1650,16,automne,4 - Nuit avec éclairage public non allumé,Nuit déclarée mais heure en pleine journée
2013,201300054417,1705,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300054422,1740,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300054428,1700,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300054804,1745,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300054805,1700,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300054806,1750,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300054815,1745,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300054821,1715,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300054824,1730,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300054831,1700,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300054854,1345,13,hiver,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300055192,1705,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300055263,758,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300055405,650,6,automne,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300055454,1725,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300055465,1725,17,automne,4 - Nuit avec éclairage public non allumé,Nuit déclarée mais heure en pleine journée
2013,201300055468,1750,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300055484,1656,16,hiver,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300055495,1645,16,hiver,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300055738,2210,22,automne,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300055757,655,6,automne,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300055818,1650,16,hiver,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300055905,640,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300055914,627,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300056172,1655,16,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300056201,1640,16,hiver,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300056208,1900,19,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300056210,1650,16,hiver,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300056218,1430,14,hiver,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300056248,745,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300056269,740,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300056400,655,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300056413,600,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300056422,2114,21,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300056682,1430,14,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300056692,630,6,automne,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300056715,1750,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300056736,1640,16,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300056742,1645,16,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300056757,1725,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300056762,1700,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300056776,1635,16,hiver,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300056780,745,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300056781,1120,11,hiver,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300056835,645,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300056868,1800,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300056908,1845,18,été,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300056919,815,8,été,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300056931,630,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300056932,615,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300056959,645,6,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300057005,1500,15,printemps,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2013,201300057021,630,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300057023,645,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300057044,1015,10,hiver,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2013,201300057062,1800,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300057069,900,9,été,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300057072,2300,23,automne,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300057077,715,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300057087,1800,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300057092,1845,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300057093,615,6,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300057110,1800,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300057122,1830,18,été,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2013,201300057124,1800,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300057175,1815,18,été,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2013,201300057184,645,6,automne,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300057193,600,6,automne,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300057248,1815,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300057249,1830,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300057300,645,6,automne,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300057306,745,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300057308,1830,18,été,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300057324,645,6,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300057350,615,6,automne,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300057370,645,6,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300057381,630,6,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300057390,1730,17,automne,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2013,201300057478,1722,17,printemps,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300057480,630,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300057518,505,5,été,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300057544,600,6,automne,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300057547,655,6,automne,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300057557,625,6,automne,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300057562,725,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300057594,700,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300057616,908,9,printemps,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300057660,550,5,été,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300057671,1840,18,été,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2013,201300057715,725,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300057717,750,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300057727,654,6,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300057728,755,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300057730,729,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300057736,643,6,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300057737,1835,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2013,201300057738,736,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
